start_month,lead_time,ensemble,variable,correlation
3,1,24,T2MIN,-0.12107115711177478
3,1,25,T2MAX,-0.1718203380512901
3,1,25,T2MIN,-0.25722314937158963
3,1,26,T2MAX,0.2639939709211758
3,1,26,T2MIN,0.1143027818814902
3,1,27,T2MAX,-0.21799081649058602
3,1,27,T2MIN,0.06795976453609572
3,1,28,T2MAX,-0.73539720499187
3,1,28,T2MIN,-0.7705498856938922
3,1,29,T2MAX,-0.9042758907578846
3,1,29,T2MIN,-0.5138886197355981
3,1,30,T2MAX,-0.4128426890360841
3,1,30,T2MIN,-0.6875272947214477
3,1,31,T2MAX,-0.25745781350160457
3,1,31,T2MIN,-0.34917782696930677
3,1,32,T2MAX,-0.33953839744307385
3,1,32,T2MIN,-0.6063951617538617
3,1,33,T2MAX,0.6264585113414263
3,1,33,T2MIN,0.5449917306218636
3,1,34,T2MAX,-0.33303703567670584
3,1,34,T2MIN,-0.14299725298276486
3,1,35,T2MAX,-0.3494625002871408
3,1,35,T2MIN,-0.6167310491908436
3,1,36,T2MAX,-0.8752695765566235
3,1,36,T2MIN,-0.9639592835478732
3,1,37,T2MAX,-0.9259316774951958
3,1,37,T2MIN,-0.7084664975227759
3,1,38,T2MAX,-0.5840565096499858
3,1,38,T2MIN,-0.4939129175898563
3,1,39,T2MAX,-0.7306088857905849
3,1,39,T2MIN,-0.8251316297725457
3,1,40,T2MAX,0.4473879893077198
3,1,40,T2MIN,0.40478010203840464
3,1,41,T2MAX,-0.8485692062439203
3,1,41,T2MIN,-0.5148270841474393
3,1,42,T2MAX,-0.08293098411426122
3,1,42,T2MIN,-0.542355173735431
3,1,43,T2MAX,-0.6021220832133393
3,1,43,T2MIN,-0.5283995664044833
3,1,44,T2MAX,0.6066914061014321
3,1,44,T2MIN,0.48348605709914577
3,1,45,T2MAX,0.5413994074193386
3,1,45,T2MIN,0.6673915105544452
3,1,46,T2MAX,-0.7733292737228079
3,1,46,T2MIN,-0.9125478183631941
3,1,47,T2MAX,-0.36281847473409096
3,1,47,T2MIN,-0.07801119372628026
3,1,48,T2MAX,-0.47567134837494784
3,1,48,T2MIN,-0.8210797018576914
3,1,49,T2MAX,-0.46142656145249156
3,1,49,T2MIN,0.17687397318030673
3,1,50,T2MAX,0.2117092442355292
3,1,50,T2MIN,0.5185926453500111
3,2,0,T2MAX,0.10181858086215849
3,2,0,T2MIN,-0.04116780099739595
3,2,1,T2MAX,0.4494169427357003
3,2,1,T2MIN,0.6737215993759377
3,2,2,T2MAX,0.05022446143520482
3,2,2,T2MIN,-0.08300982779044376
3,2,3,T2MAX,0.19315188780429524
3,2,3,T2MIN,0.7742448496762754
3,2,4,T2MAX,0.45928914938785903
3,2,4,T2MIN,0.7969055169894229
3,2,5,T2MAX,-0.23374916809367655
3,2,5,T2MIN,0.1642923943384241
3,2,6,T2MAX,0.17749958888454545
3,2,6,T2MIN,0.5271823975330441
3,2,7,T2MAX,0.015283727721910048
3,2,7,T2MIN,0.03730585323759968
3,2,8,T2MAX,0.24217213638108295
3,2,8,T2MIN,-0.16096510109862935
3,2,9,T2MAX,-0.46899421182125633
3,2,9,T2MIN,-0.20622483356417703
3,2,10,T2MAX,-0.3576814001577299
3,2,10,T2MIN,0.5476948501161951
3,2,11,T2MAX,0.028271011153257357
3,2,11,T2MIN,0.21270273001129028
3,2,12,T2MAX,-0.8125545180867845
3,2,12,T2MIN,-0.14650054408289837
3,2,13,T2MAX,0.6668668775464288
3,2,13,T2MIN,0.20525878954607407
3,2,14,T2MAX,0.746720050207514
3,2,14,T2MIN,0.716204781506517
3,2,15,T2MAX,0.6683361881429299
3,2,15,T2MIN,-0.08920798927362479
3,2,16,T2MAX,0.6168424742764708
3,2,16,T2MIN,0.7348353018822417
3,2,17,T2MAX,0.4066513356561077
3,2,17,T2MIN,0.06338335269932775
3,2,18,T2MAX,-0.341916032215501
3,2,18,T2MIN,-0.06039793192827454
3,2,19,T2MAX,-0.6897859279947587
3,2,19,T2MIN,-0.1480618039795005
3,2,20,T2MAX,0.2942488337839059
3,2,20,T2MIN,-0.14778290774623012
3,2,21,T2MAX,0.3376573195466027
3,2,21,T2MIN,0.32527116738432715
3,2,22,T2MAX,0.41397679497552853
3,2,22,T2MIN,-0.43004226719809013
3,2,23,T2MAX,0.913619856575486
3,2,23,T2MIN,0.7641291504109922
3,2,24,T2MAX,0.4450601549123435
3,2,24,T2MIN,-0.07089431325846621
3,2,25,T2MAX,-0.07989299012903002
3,2,25,T2MIN,-0.29839122824461667
3,2,26,T2MAX,-0.9030747416845201
3,2,26,T2MIN,-0.4812514884886598
3,2,27,T2MAX,-0.36069317329858125
3,2,27,T2MIN,-0.2247248986038395
3,2,28,T2MAX,-0.19751310482583984
3,2,28,T2MIN,0.37595688687205536
3,2,29,T2MAX,0.4007597511123507
3,2,29,T2MIN,0.402565732488946
3,2,30,T2MAX,-0.07859667746547012
3,2,30,T2MIN,0.059122890525791484
3,2,31,T2MAX,0.6360025231471297
3,2,31,T2MIN,0.38150328794655436
3,2,32,T2MAX,0.40425132138598485
3,2,32,T2MIN,0.1413131684226293
3,2,33,T2MAX,0.37659241940424043
3,2,33,T2MIN,0.6286045832946945
3,2,34,T2MAX,-0.7434225196091094
3,2,34,T2MIN,-0.7046371707591836
3,2,35,T2MAX,0.5282906274543808
3,2,35,T2MIN,0.5187964036176644
3,2,36,T2MAX,0.7887087807109822
3,2,36,T2MIN,0.6798321174726462
3,2,37,T2MAX,0.6238832349730494
3,2,37,T2MIN,0.8946319039712564
3,2,38,T2MAX,-0.2379655525203184
3,2,38,T2MIN,0.22001684759571596
3,2,39,T2MAX,0.46383614432589076
3,2,39,T2MIN,0.1040863822929085
3,2,40,T2MAX,-0.7024636908613108
3,2,40,T2MIN,-0.8802270899174425
3,2,41,T2MAX,-0.2899415927496989
3,2,41,T2MIN,0.3895812590478285
3,2,42,T2MAX,0.08276637412883656
3,2,42,T2MIN,-0.27225888963345063
3,2,43,T2MAX,0.19128388667072943
3,2,43,T2MIN,0.7826709490482179
3,2,44,T2MAX,0.6240611642912398
3,2,44,T2MIN,0.6017980303747084
3,2,45,T2MAX,0.4630447274636279
3,2,45,T2MIN,0.7278162198977317
3,2,46,T2MAX,-0.16539417089639188
3,2,46,T2MIN,0.5010350305654749
3,2,47,T2MAX,0.27501283606066457
3,2,47,T2MIN,0.5652254434789611
3,2,48,T2MAX,0.22811988160858662
3,2,48,T2MIN,0.6829881416142777
3,2,49,T2MAX,0.8131676986950174
3,2,49,T2MIN,0.2898948613930921
3,2,50,T2MAX,0.7238099711294386
3,2,50,T2MIN,0.6105369943293113
3,3,0,T2MAX,-0.3787970783368526
3,3,0,T2MIN,-0.7371947972768864
3,3,1,T2MAX,0.13160869507800993
3,3,1,T2MIN,0.20404519996092355
3,3,2,T2MAX,0.7558540467214773
3,3,2,T2MIN,0.6434023016418692
3,3,3,T2MAX,-0.44441065742241176
3,3,3,T2MIN,-0.8976425765879849
3,3,4,T2MAX,0.7626841807112971
3,3,4,T2MIN,0.8339712840491487
3,3,5,T2MAX,-0.12898681598572445
3,3,5,T2MIN,-0.2849197433969342
3,3,6,T2MAX,-0.8167211540937371
3,3,6,T2MIN,-0.7114208863688791
3,3,7,T2MAX,-0.10990248051819615
3,3,7,T2MIN,0.09063560761552433
3,3,8,T2MAX,0.1459209095104143
3,3,8,T2MIN,0.27524876460417097
3,3,9,T2MAX,0.29742852165687855
3,3,9,T2MIN,0.14622911917755566
3,3,10,T2MAX,-0.37543065953487564
3,3,10,T2MIN,-0.5155475294921786
3,3,11,T2MAX,0.28182965487621464
3,3,11,T2MIN,0.47183183920934874
3,3,12,T2MAX,0.322893684573427
3,3,12,T2MIN,0.3817365899725927
3,3,13,T2MAX,0.5608249753809322
3,3,13,T2MIN,0.9439328092708168
3,3,14,T2MAX,-0.18808459041481307
3,3,14,T2MIN,-0.25097961688632364
3,3,15,T2MAX,0.4062539005766491
3,3,15,T2MIN,-0.04748509309398546
3,3,16,T2MAX,0.841316162571365
3,3,16,T2MIN,0.8666162209332423
3,3,17,T2MAX,0.4431097674760612
3,3,17,T2MIN,0.19849146341930543
3,3,18,T2MAX,-0.18626760670402795
3,3,18,T2MIN,-0.36629270820740023
3,3,19,T2MAX,-0.16963080115764043
3,3,19,T2MIN,-0.4660157443337484
3,3,20,T2MAX,0.23517090578114344
3,3,20,T2MIN,0.03229224937052106
3,3,21,T2MAX,0.4199830415232564
3,3,21,T2MIN,0.19960892284010612
3,3,22,T2MAX,-0.30729178558719117
3,3,22,T2MIN,-0.4767641370608269
3,3,23,T2MAX,-0.1765932013450791
3,3,23,T2MIN,0.13432779924908833
3,3,24,T2MAX,0.2390622028361835
3,3,24,T2MIN,0.3730986303203356
3,3,25,T2MAX,0.014011801977571226
3,3,25,T2MIN,-0.44494185993691027
3,3,26,T2MAX,-0.7254003757033166
3,3,26,T2MIN,-0.919771612931272
3,3,27,T2MAX,0.26317422984996414
3,3,27,T2MIN,0.3837062484954855
3,3,28,T2MAX,0.13791886301708592
3,3,28,T2MIN,0.13346509842580123
3,3,29,T2MAX,0.760310367988435
3,3,29,T2MIN,0.7184767190717606
3,3,30,T2MAX,-0.5127185725242089
3,3,30,T2MIN,-0.4102392801864813
3,3,31,T2MAX,0.6928974161549436
3,3,31,T2MIN,0.447593742737877
3,3,32,T2MAX,0.8337784776083905
3,3,32,T2MIN,0.867362533368058
3,3,33,T2MAX,-0.5501129221553915
3,3,33,T2MIN,-0.4944553651474212
3,3,34,T2MAX,-0.2529678467768945
3,3,34,T2MIN,-0.5043343707692324
3,3,35,T2MAX,0.20385647535694115
3,3,35,T2MIN,0.043218938062898865
3,3,36,T2MAX,0.04366358717479625
3,3,36,T2MIN,-0.3655845648479633
3,3,37,T2MAX,0.8272816564027906
3,3,37,T2MIN,0.8521377746482083
3,3,38,T2MAX,-0.7572585309630441
3,3,38,T2MIN,-0.6575985281412148
3,3,39,T2MAX,-0.3090120691798011
3,3,39,T2MIN,-0.23896963521596484
3,3,40,T2MAX,-0.5164002863710485
3,3,40,T2MIN,-0.5386295833746032
3,3,41,T2MAX,0.25702067709365606
3,3,41,T2MIN,-0.179970011719761
3,3,42,T2MAX,-0.6484321406055947
3,3,42,T2MIN,-0.6640348729902407
3,3,43,T2MAX,0.3489867832195364
3,3,43,T2MIN,0.4364754768656347
3,3,44,T2MAX,0.25521125746024365
3,3,44,T2MIN,0.13229351636382491
3,3,45,T2MAX,0.2990986911665091
3,3,45,T2MIN,0.4952298415580632
3,3,46,T2MAX,0.9568005093652305
3,3,46,T2MIN,0.9979915208546482
3,3,47,T2MAX,-0.8316192196563512
3,3,47,T2MIN,-0.8056495153411356
3,3,48,T2MAX,0.43134079421729227
3,3,48,T2MIN,-0.3385479787270102
3,3,49,T2MAX,0.2520774810378143
3,3,49,T2MIN,0.3616282747186614
3,3,50,T2MAX,-0.7100649869358646
3,3,50,T2MIN,-0.419206157834154
3,4,0,T2MAX,0.7857753310023692
3,4,0,T2MIN,0.7020646725029147
3,4,1,T2MAX,-0.6384491802634107
3,4,1,T2MIN,-0.23873947304031717
3,4,2,T2MAX,-0.6168328436157385
3,4,2,T2MIN,-0.8120828531219191
3,4,3,T2MAX,-0.1853342530124971
3,4,3,T2MIN,0.08767811922177994
3,4,4,T2MAX,-0.47129212833802525
3,4,4,T2MIN,-0.5488610979903848
3,4,5,T2MAX,0.7248705182539583
3,4,5,T2MIN,0.9922691684541853
3,4,6,T2MAX,-0.8916271723166115
3,4,6,T2MIN,-0.8525441448110422
3,4,7,T2MAX,-0.3776028816732189
3,4,7,T2MIN,-0.024707643965357944
3,4,8,T2MAX,0.32589161178144854
3,4,8,T2MIN,-0.310508702951948
3,4,9,T2MAX,0.4707981166725596
3,4,9,T2MIN,0.30331839905771085
3,4,10,T2MAX,0.1958743958138191
3,4,10,T2MIN,0.040529797894255676
3,4,11,T2MAX,0.48347023647031284
3,4,11,T2MIN,0.011110690333958687
3,4,12,T2MAX,-0.90689241271295
3,4,12,T2MIN,-0.7666604730142667
3,4,13,T2MAX,0.5176820257010569
3,4,13,T2MIN,0.5562533321552849
3,4,14,T2MAX,-0.22084919187094074
3,4,14,T2MIN,-0.3373724459882317
3,4,15,T2MAX,0.6652223409019478
3,4,15,T2MIN,0.08639874261292495
3,4,16,T2MAX,-0.613807531141809
3,4,16,T2MIN,-0.4503110284561205
3,4,17,T2MAX,0.7045846261309463
3,4,17,T2MIN,0.4964379865824005
3,4,18,T2MAX,-0.06399350928405577
3,4,18,T2MIN,-0.5663788982317087
3,4,19,T2MAX,-0.8381723192582444
3,4,19,T2MIN,-0.7246814106385069
3,4,20,T2MAX,0.21027443665122605
3,4,20,T2MIN,-0.3250189346327033
3,4,21,T2MAX,0.8519458113801106
3,4,21,T2MIN,0.8457089663847467
3,4,22,T2MAX,-0.575845467131169
3,4,22,T2MIN,-0.36875077975950454
3,4,23,T2MAX,-0.6356990956393694
3,4,23,T2MIN,-0.39702311921177924
3,4,24,T2MAX,0.6651388926956626
3,4,24,T2MIN,0.3227579818147379
3,4,25,T2MAX,0.5451780868359634
3,4,25,T2MIN,0.026473217213681826
3,4,26,T2MAX,-0.49115658169465354
3,4,26,T2MIN,-0.29028120578089894
3,4,27,T2MAX,-0.14703838250290802
3,4,27,T2MIN,0.055328642828373666
3,4,28,T2MAX,-0.26150709220888346
3,4,28,T2MIN,0.22170256516981945
3,4,29,T2MAX,0.1793768453047542
3,4,29,T2MIN,-0.20576994897917228
3,4,30,T2MAX,-0.08801512690649403
3,4,30,T2MIN,-0.1087973105655699
3,4,31,T2MAX,0.5561200800495957
3,4,31,T2MIN,0.8688414116067877
3,4,32,T2MAX,-0.1649188078533516
3,4,32,T2MIN,-0.8596014008842832
3,4,33,T2MAX,0.5037952723216644
3,4,33,T2MIN,0.9239907655018398
3,4,34,T2MAX,-0.3884849871896419
3,4,34,T2MIN,-0.567262814495235
3,4,35,T2MAX,-0.7617555957770031
3,4,35,T2MIN,-0.5668581881223054
3,4,36,T2MAX,0.09918796737903786
3,4,36,T2MIN,0.02976398906481248
3,4,37,T2MAX,0.426669725060994
3,4,37,T2MIN,-0.23698525572700815
3,4,38,T2MAX,-0.13797654372686166
3,4,38,T2MIN,0.4959799639871835
3,4,39,T2MAX,0.2930939213994256
3,4,39,T2MIN,-0.08024139107716444
3,4,40,T2MAX,0.07735112066483028
3,4,40,T2MIN,0.522664774714489
3,4,41,T2MAX,0.14311411249677555
3,4,41,T2MIN,0.25773409534940267
3,4,42,T2MAX,-0.4857459578971517
3,4,42,T2MIN,-0.004305613214777495
3,4,43,T2MAX,-0.8029713748958935
3,4,43,T2MIN,-0.7514476771224438
3,4,44,T2MAX,0.0209273668995698
3,4,44,T2MIN,0.28731686235569587
3,4,45,T2MAX,-0.021331690867879418
3,4,45,T2MIN,-0.6490248846748916
3,4,46,T2MAX,-0.38174238754119955
3,4,46,T2MIN,-0.48936753291228746
3,4,47,T2MAX,0.3710822542808887
3,4,47,T2MIN,0.830093805637995
3,4,48,T2MAX,0.8905594061092075
3,4,48,T2MIN,0.9593135000576104
3,4,49,T2MAX,0.9643475561524789
3,4,49,T2MIN,0.8927155187564028
3,4,50,T2MAX,0.13693194324068683
3,4,50,T2MIN,0.5195246738090799
3,5,0,T2MAX,-0.1526864846013718
3,5,0,T2MIN,-0.5788654971537849
3,5,1,T2MAX,0.43495904575128636
3,5,1,T2MIN,0.17079097364322568
3,5,2,T2MAX,-0.5134247947749283
3,5,2,T2MIN,-0.4436486846474227
3,5,3,T2MAX,0.18552273601653996
3,5,3,T2MIN,0.1715055511142101
3,5,4,T2MAX,0.18026165333902938
3,5,4,T2MIN,-0.09285177842033907
3,5,5,T2MAX,-0.13439761559806565
3,5,5,T2MIN,-0.481564776852968
3,5,6,T2MAX,0.9432389245830446
3,5,6,T2MIN,0.9638398516437618
3,5,7,T2MAX,0.44200373340207616
3,5,7,T2MIN,0.3193693346253242
3,5,8,T2MAX,0.11278382765028208
3,5,8,T2MIN,0.02993131184736683
3,5,9,T2MAX,0.08412910630663596
3,5,9,T2MIN,-0.2070223980708949
3,5,10,T2MAX,-0.030548740711942433
3,5,10,T2MIN,-0.06766031441576549
3,5,11,T2MAX,0.24755284352531062
3,5,11,T2MIN,0.13825215610351696
3,5,12,T2MAX,-0.7306344378958501
3,5,12,T2MIN,-0.7516082602352576
3,5,13,T2MAX,0.7336929159445644
3,5,13,T2MIN,0.6507101444979606
3,5,14,T2MAX,-0.0022567612126447815
3,5,14,T2MIN,-0.33714758322024196
3,5,15,T2MAX,0.7920770351167693
3,5,15,T2MIN,0.38403694683538214
3,5,16,T2MAX,-0.5451605396384218
3,5,16,T2MIN,-0.12356544106277666
3,5,17,T2MAX,0.2518948767692629
3,5,17,T2MIN,0.018421808041050414
3,5,18,T2MAX,-0.018736306725724506
3,5,18,T2MIN,0.06899818269427307
3,5,19,T2MAX,0.20724427508932283
3,5,19,T2MIN,0.02570917173701683
3,5,20,T2MAX,-0.7071619861069696
3,5,20,T2MIN,-0.49881687716960765
3,5,21,T2MAX,0.46910140693637004
3,5,21,T2MIN,0.36031827156580665
3,5,22,T2MAX,0.024544079043332584
3,5,22,T2MIN,-0.011590855253252322
3,5,23,T2MAX,0.4136284025633527
3,5,23,T2MIN,-0.13342154527604752
3,5,24,T2MAX,0.6352564475185545
3,5,24,T2MIN,0.9518401482690741
3,5,25,T2MAX,-0.8494516739978543
3,5,25,T2MIN,-0.5936082047012656
3,5,26,T2MAX,0.405933065952821
3,5,26,T2MIN,0.4788110460496099
3,5,27,T2MAX,-0.7463351822116003
3,5,27,T2MIN,-0.4326944372324161
3,5,28,T2MAX,0.7554439048077879
3,5,28,T2MIN,0.6949375599490476
3,5,29,T2MAX,-0.6056554959781276
3,5,29,T2MIN,-0.7291494352152622
3,5,30,T2MAX,-0.23331179123166781
3,5,30,T2MIN,-0.21750227779621933
3,5,31,T2MAX,0.006853417168082602
3,5,31,T2MIN,-0.05932648969524484
3,5,32,T2MAX,0.25504410041040154
3,5,32,T2MIN,0.16743393497147016
3,5,33,T2MAX,0.30954555165032166
3,5,33,T2MIN,0.40276759173262106
3,5,34,T2MAX,-0.18486459003502403
3,5,34,T2MIN,-0.20507429061662857
3,5,35,T2MAX,0.18550922126107924
3,5,35,T2MIN,-0.454401880511087
3,5,36,T2MAX,0.8666823161880293
3,5,36,T2MIN,0.8876157352778238
3,5,37,T2MAX,-0.9303064489727173
3,5,37,T2MIN,-0.6150921998628133
3,5,38,T2MAX,0.4176399321018141
3,5,38,T2MIN,0.0015281428886310567
3,5,39,T2MAX,-0.07405639089452427
3,5,39,T2MIN,0.1172549015485895
3,5,40,T2MAX,0.7730311189528026
3,5,40,T2MIN,0.4222908300248203
3,5,41,T2MAX,0.7100980780620965
3,5,41,T2MIN,0.9022728339188903
3,5,42,T2MAX,0.8850321810107522
3,5,42,T2MIN,0.7367824434214069
3,5,43,T2MAX,-0.8109253743494748
3,5,43,T2MIN,-0.46847847080822075
3,5,44,T2MAX,0.38517161253949245
3,5,44,T2MIN,0.07951894074331682
3,5,45,T2MAX,-0.33677300068812704
3,5,45,T2MIN,-0.5123021088749317
3,5,46,T2MAX,-0.1921389705381547
3,5,46,T2MIN,-0.4479880614494632
3,5,47,T2MAX,0.5032862753220096
3,5,47,T2MIN,0.33500087897029
3,5,48,T2MAX,-0.18926965037187046
3,5,48,T2MIN,-0.1482638631230375
3,5,49,T2MAX,-0.6079139498447023
3,5,49,T2MIN,-0.7329746959226096
3,5,50,T2MAX,0.2796903457209126
3,5,50,T2MIN,0.06479010805783604
4,0,0,T2MAX,-0.2542389122770709
4,0,0,T2MIN,-0.13149155362729614
4,0,1,T2MAX,0.15931049867771585
4,0,1,T2MIN,0.3025471629294834
4,0,2,T2MAX,-0.6548803238273131
4,0,2,T2MIN,-0.697025825044357
4,0,3,T2MAX,-0.11216287368225963
4,0,3,T2MIN,-0.35790908747356975
4,0,4,T2MAX,-0.4117722937904973
4,0,4,T2MIN,0.08912884625639172
4,0,5,T2MAX,-0.16414910021697737
4,0,5,T2MIN,0.051512725310147875
4,0,6,T2MAX,-0.6037890712987594
4,0,6,T2MIN,-0.23853085040338384
4,0,7,T2MAX,0.3044085455859607
4,0,7,T2MIN,0.42211902214478775
4,0,8,T2MAX,-0.7145276092921904
4,0,8,T2MIN,-0.561814538789741
4,0,9,T2MAX,0.5678821405026678
4,0,9,T2MIN,0.5210230364360307
4,0,10,T2MAX,-0.40076218784698797
4,0,10,T2MIN,-0.11488068381361836
4,0,11,T2MAX,-0.9205660891540461
4,0,11,T2MIN,-0.5710268984529828
4,0,12,T2MAX,-0.21962074075430382
4,0,12,T2MIN,-0.06356412902277862
4,0,13,T2MAX,-0.17274552246373504
4,0,13,T2MIN,-0.10711595058513468
4,0,14,T2MAX,0.21232859039936045
4,0,14,T2MIN,0.2874254632699419
4,0,15,T2MAX,-0.3234933753205557
4,0,15,T2MIN,0.1618593443577956
4,0,16,T2MAX,-0.5220991350997186
4,0,16,T2MIN,-0.10704598891634638
4,0,17,T2MAX,-0.48281024596658023
4,0,17,T2MIN,-0.5692326487438697
4,0,18,T2MAX,-0.5188724162377922
4,0,18,T2MIN,-0.3680699984351387
4,0,19,T2MAX,0.012043889150447188
4,0,19,T2MIN,0.11848472272225484
4,0,20,T2MAX,0.1628967049091756
4,0,20,T2MIN,0.22838280191402358
4,0,21,T2MAX,-0.3182880582544848
4,0,21,T2MIN,-0.2835263131689313
4,0,22,T2MAX,-0.9051577765230011
4,0,22,T2MIN,-0.4053659654782956
4,0,23,T2MAX,-0.4805589215913507
4,0,23,T2MIN,-0.48465106384367296
4,0,24,T2MAX,-0.2711571875292702
4,0,24,T2MIN,-0.16660704034029977
4,0,25,T2MAX,-0.7207062754982883
4,0,25,T2MIN,-0.886585960786533
4,0,26,T2MAX,-0.6107040283818121
4,0,26,T2MIN,-0.2510620291923066
4,0,27,T2MAX,-0.4581920225628302
4,0,27,T2MIN,-0.43760068121420215
4,0,28,T2MAX,-0.3322975117002447
4,0,28,T2MIN,-0.02095540708459887
4,0,29,T2MAX,-0.8260421078155151
4,0,29,T2MIN,-0.605443440109328
4,0,30,T2MAX,-0.6101057755222387
4,0,30,T2MIN,-0.47404875407693026
4,0,31,T2MAX,-0.28086062730256
4,0,31,T2MIN,-0.20821175887704996
4,0,32,T2MAX,-0.6299109293560834
4,0,32,T2MIN,-0.5311144879389466
4,0,33,T2MAX,-0.06307746665995036
4,0,33,T2MIN,-0.1559276943240972
4,0,34,T2MAX,-0.3520830688976958
4,0,34,T2MIN,-0.4001919300659632
4,0,35,T2MAX,-0.3727279641738693
4,0,35,T2MIN,-0.17150024737695577
4,0,36,T2MAX,0.41348568088937654
4,0,36,T2MIN,0.37017773578955276
4,0,37,T2MAX,-0.44855369067256595
4,0,37,T2MIN,-0.19575652491683046
4,0,38,T2MAX,0.5675255970237866
4,0,38,T2MIN,0.28459786194841896
4,0,39,T2MAX,0.2837113388110718
4,0,39,T2MIN,0.210049139891924
4,0,40,T2MAX,-0.8934967694397827
4,0,40,T2MIN,-0.7666710354146089
4,0,41,T2MAX,-0.4671960608202645
4,0,41,T2MIN,-0.4852303154405009
4,0,42,T2MAX,0.8260809802413684
4,0,42,T2MIN,0.5517536244242495
4,0,43,T2MAX,-0.4810459757760061
4,0,43,T2MIN,-0.6312743599759856
4,0,44,T2MAX,0.2829578392443994
4,0,44,T2MIN,-0.06646333799037929
4,0,45,T2MAX,-0.6278033975608454
4,0,45,T2MIN,-0.5351893177185483
4,0,46,T2MAX,-0.2816270449396446
4,0,46,T2MIN,-0.4874734117033953
4,0,47,T2MAX,-0.34171171530276473
4,0,47,T2MIN,-0.18379863928774168
4,0,48,T2MAX,-0.25716316977057396
4,0,48,T2MIN,-0.14306804147203647
4,0,49,T2MAX,-0.5553367897610931
4,0,49,T2MIN,-0.5892386198437457
4,0,50,T2MAX,0.33741354900671566
4,0,50,T2MIN,0.5204937468420963
4,1,0,T2MAX,-0.1056309214039845
4,1,0,T2MIN,0.3320902035190855
4,1,1,T2MAX,-0.012348629433985474
4,1,1,T2MIN,0.15981561043074954
4,1,2,T2MAX,0.7096639698361022
4,1,2,T2MIN,0.2598317377041832
4,1,3,T2MAX,-0.24376114540790975
4,1,3,T2MIN,0.06913134612037469
4,1,4,T2MAX,0.6243803186115205
4,1,4,T2MIN,0.4755820288624564
4,1,5,T2MAX,0.5417972004448384
4,1,5,T2MIN,0.8415776999714228
4,1,6,T2MAX,0.5012822542448587
4,1,6,T2MIN,0.8937754941853373
4,1,7,T2MAX,-0.8188469428262967
4,1,7,T2MIN,-0.23784396095652044
4,1,8,T2MAX,-0.16828073137363037
4,1,8,T2MIN,0.32963007164301095
4,1,9,T2MAX,0.7861207546709614
4,1,9,T2MIN,0.9273146467998867
4,1,10,T2MAX,0.6109759968187343
4,1,10,T2MIN,0.3927109228175101
4,1,11,T2MAX,0.2227402826754203
4,1,11,T2MIN,0.1241986580763268
4,1,12,T2MAX,0.14006894018180518
4,1,12,T2MIN,0.13921580012365542
4,1,13,T2MAX,-0.007105791737304625
4,1,13,T2MIN,0.24803329606407162
4,1,14,T2MAX,-0.7404314775589015
4,1,14,T2MIN,0.09417466444345934
4,1,15,T2MAX,-0.20423279347489873
4,1,15,T2MIN,0.22929882493489886
4,1,16,T2MAX,-0.1544783392649864
4,1,16,T2MIN,0.3339222234395246
4,1,17,T2MAX,-0.4214221735341749
4,1,17,T2MIN,-0.09648381212878301
4,1,18,T2MAX,-0.48430648863369785
4,1,18,T2MIN,0.3355061448186031
4,1,19,T2MAX,0.6946629692540462
4,1,19,T2MIN,0.9155644512543408
4,1,20,T2MAX,-0.2773773278143806
4,1,20,T2MIN,0.20888508451196233
4,1,21,T2MAX,0.34339554722785787
4,1,21,T2MIN,0.4748537798284811
4,1,22,T2MAX,0.15106489726103436
4,1,22,T2MIN,-0.3356066922750494
4,1,23,T2MAX,0.44524780213402976
4,1,23,T2MIN,0.418646513658687
4,1,24,T2MAX,0.7771254590612554
4,1,24,T2MIN,0.5118289630809344
4,1,25,T2MAX,-0.07856785722775542
4,1,25,T2MIN,0.7461120460681548
4,1,26,T2MAX,-0.4725161274167218
4,1,26,T2MIN,-0.5218268139784367
4,1,27,T2MAX,-0.45939460007473965
4,1,27,T2MIN,0.3308863494622962
4,1,28,T2MAX,0.1228261276981587
4,1,28,T2MIN,0.1559224991156278
4,1,29,T2MAX,-0.6877491102967874
4,1,29,T2MIN,-0.5072165232299705
4,1,30,T2MAX,0.07939169713242801
4,1,30,T2MIN,0.4832399381270658
4,1,31,T2MAX,-0.7531593313660602
4,1,31,T2MIN,-0.2691244376623735
4,1,32,T2MAX,-0.2784790873507738
4,1,32,T2MIN,-0.2273634628078398
4,1,33,T2MAX,-0.9676000210772199
4,1,33,T2MIN,-0.16694392163251745
4,1,34,T2MAX,-0.2008003616003563
4,1,34,T2MIN,0.03129494714975722
4,1,35,T2MAX,-0.032004816399463766
4,1,35,T2MIN,0.7029979773867031
4,1,36,T2MAX,-0.2360207809792384
4,1,36,T2MIN,-0.31485928160558174
4,1,37,T2MAX,0.41303902977993784
4,1,37,T2MIN,0.7060684320797258
4,1,38,T2MAX,-0.05257023893215789
4,1,38,T2MIN,0.30410342374299526
4,1,39,T2MAX,-0.24924275121834577
4,1,39,T2MIN,-0.11178676888906075
4,1,40,T2MAX,0.6992243761279763
4,1,40,T2MIN,0.9703777533249802
4,1,41,T2MAX,-0.6464694098840352
4,1,41,T2MIN,-0.6961937762478925
4,1,42,T2MAX,0.7186933288585734
4,1,42,T2MIN,0.4685754651925372
4,1,43,T2MAX,0.8280289545156506
4,1,43,T2MIN,0.8299982684400109
